BFS_NR_GEMEINDE;GEMEINDE_NAME;BEZIRK_NR;BEZIRK_NAME;JAHR;STAATSANGEHOERIGKEIT_CODE;STAATSANGEHOERIGKEIT_BEZEICHNUNG;ANZAHL_PERSONEN
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2018;8207;Deutschland;738; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2018;8218;Italien;89; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2018;8255;Mazedonien;40; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2018;8231;Portugal;14; 
4691;Münsterlingen;2013;Bezirk Kreuzlingen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);413; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2018;8207;Deutschland;1121; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2018;8218;Italien;174; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2018;8255;Mazedonien;102; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2018;8231;Portugal;39; 
4696;Tägerwilen;2013;Bezirk Kreuzlingen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);242; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2018;8207;Deutschland;129; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2018;8218;Italien;28; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2018;8255;Mazedonien;2; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2018;8231;Portugal;4; 
4701;Wäldi;2013;Bezirk Kreuzlingen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);42; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2018;8207;Deutschland;92; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2018;8218;Italien;41; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2018;8255;Mazedonien;37; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2018;8231;Portugal;23; 
4711;Affeltrangen;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);198; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2018;8207;Deutschland;61; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2018;8218;Italien;57; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2018;8255;Mazedonien;27; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2018;8231;Portugal;17; 
4716;Bettwiesen;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);128; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2018;8207;Deutschland;105; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2018;8218;Italien;38; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2018;8255;Mazedonien;38; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2018;8231;Portugal;11; 
4721;Bichelsee-Balterswil;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);121; 
4723;Braunau;2014;Bezirk Münchwilen;2018;8207;Deutschland;33; 
4723;Braunau;2014;Bezirk Münchwilen;2018;8218;Italien;7; 
4723;Braunau;2014;Bezirk Münchwilen;2018;8255;Mazedonien;1; 
4723;Braunau;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);36; 
4724;Eschlikon;2014;Bezirk Münchwilen;2018;8207;Deutschland;176; 
4724;Eschlikon;2014;Bezirk Münchwilen;2018;8218;Italien;113; 
4724;Eschlikon;2014;Bezirk Münchwilen;2018;8255;Mazedonien;27; 
4724;Eschlikon;2014;Bezirk Münchwilen;2018;8231;Portugal;19; 
4724;Eschlikon;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);276; 
4726;Fischingen;2014;Bezirk Münchwilen;2018;8207;Deutschland;96; 
4726;Fischingen;2014;Bezirk Münchwilen;2018;8218;Italien;14; 
4726;Fischingen;2014;Bezirk Münchwilen;2018;8255;Mazedonien;11; 
4726;Fischingen;2014;Bezirk Münchwilen;2018;8231;Portugal;4; 
4726;Fischingen;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);100; 
4741;Lommis;2014;Bezirk Münchwilen;2018;8207;Deutschland;38; 
4741;Lommis;2014;Bezirk Münchwilen;2018;8218;Italien;21; 
4741;Lommis;2014;Bezirk Münchwilen;2018;8255;Mazedonien;4; 
4741;Lommis;2014;Bezirk Münchwilen;2018;8231;Portugal;21; 
4741;Lommis;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);53; 
4746;Münchwilen;2014;Bezirk Münchwilen;2018;8207;Deutschland;191; 
4746;Münchwilen;2014;Bezirk Münchwilen;2018;8218;Italien;416; 
4746;Münchwilen;2014;Bezirk Münchwilen;2018;8255;Mazedonien;78; 
4746;Münchwilen;2014;Bezirk Münchwilen;2018;8231;Portugal;38; 
4746;Münchwilen;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);443; 
4751;Rickenbach;2014;Bezirk Münchwilen;2018;8207;Deutschland;116; 
4751;Rickenbach;2014;Bezirk Münchwilen;2018;8218;Italien;166; 
4751;Rickenbach;2014;Bezirk Münchwilen;2018;8255;Mazedonien;233; 
4751;Rickenbach;2014;Bezirk Münchwilen;2018;8231;Portugal;44; 
4751;Rickenbach;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);460; 
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2018;8207;Deutschland;38; 
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2018;8218;Italien;1; 
4756;Schönholzerswilen;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);33; 
4761;Sirnach;2014;Bezirk Münchwilen;2018;8207;Deutschland;285; 
4761;Sirnach;2014;Bezirk Münchwilen;2018;8218;Italien;425; 
4761;Sirnach;2014;Bezirk Münchwilen;2018;8255;Mazedonien;266; 
4761;Sirnach;2014;Bezirk Münchwilen;2018;8231;Portugal;100; 
4761;Sirnach;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);786; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2018;8207;Deutschland;55; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2018;8218;Italien;53; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2018;8255;Mazedonien;23; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2018;8231;Portugal;6; 
4776;Tobel-Tägerschen;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);132; 
4781;Wängi;2014;Bezirk Münchwilen;2018;8207;Deutschland;149; 
4781;Wängi;2014;Bezirk Münchwilen;2018;8218;Italien;144; 
4781;Wängi;2014;Bezirk Münchwilen;2018;8255;Mazedonien;77; 
4781;Wängi;2014;Bezirk Münchwilen;2018;8231;Portugal;31; 
4781;Wängi;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);305; 
4786;Wilen;2014;Bezirk Münchwilen;2018;8207;Deutschland;74; 
4786;Wilen;2014;Bezirk Münchwilen;2018;8218;Italien;110; 
4786;Wilen;2014;Bezirk Münchwilen;2018;8255;Mazedonien;22; 
4786;Wilen;2014;Bezirk Münchwilen;2018;8231;Portugal;5; 
4786;Wilen;2014;Bezirk Münchwilen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);104; 
4791;Wuppenau;2015;Bezirk Weinfelden;2018;8207;Deutschland;26; 
4791;Wuppenau;2015;Bezirk Weinfelden;2018;8218;Italien;21; 
4791;Wuppenau;2015;Bezirk Weinfelden;2018;8231;Portugal;1; 
4791;Wuppenau;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);24; 
4801;Berlingen;2012;Bezirk Frauenfeld;2018;8207;Deutschland;140; 
4801;Berlingen;2012;Bezirk Frauenfeld;2018;8218;Italien;21; 
4801;Berlingen;2012;Bezirk Frauenfeld;2018;8231;Portugal;9; 
4801;Berlingen;2012;Bezirk Frauenfeld;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);46; 
4806;Eschenz;2012;Bezirk Frauenfeld;2018;8207;Deutschland;148; 
4806;Eschenz;2012;Bezirk Frauenfeld;2018;8218;Italien;36; 
4806;Eschenz;2012;Bezirk Frauenfeld;2018;8255;Mazedonien;17; 
4806;Eschenz;2012;Bezirk Frauenfeld;2018;8231;Portugal;27; 
4806;Eschenz;2012;Bezirk Frauenfeld;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);90; 
4811;Herdern;2012;Bezirk Frauenfeld;2018;8207;Deutschland;42; 
4811;Herdern;2012;Bezirk Frauenfeld;2018;8218;Italien;4; 
4811;Herdern;2012;Bezirk Frauenfeld;2018;8255;Mazedonien;6; 
4811;Herdern;2012;Bezirk Frauenfeld;2018;8231;Portugal;8; 
4811;Herdern;2012;Bezirk Frauenfeld;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);42; 
4816;Homburg;2012;Bezirk Frauenfeld;2018;8207;Deutschland;67; 
4816;Homburg;2012;Bezirk Frauenfeld;2018;8218;Italien;10; 
4816;Homburg;2012;Bezirk Frauenfeld;2018;8231;Portugal;9; 
4816;Homburg;2012;Bezirk Frauenfeld;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);42; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2018;8207;Deutschland;93; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2018;8218;Italien;11; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2018;8231;Portugal;19; 
4821;Hüttwilen;2012;Bezirk Frauenfeld;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);50; 
4826;Mammern;2012;Bezirk Frauenfeld;2018;8207;Deutschland;67; 
4826;Mammern;2012;Bezirk Frauenfeld;2018;8218;Italien;8; 
4826;Mammern;2012;Bezirk Frauenfeld;2018;8255;Mazedonien;2; 
4826;Mammern;2012;Bezirk Frauenfeld;2018;8231;Portugal;48; 
4826;Mammern;2012;Bezirk Frauenfeld;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);47; 
4831;Müllheim;2012;Bezirk Frauenfeld;2018;8207;Deutschland;140; 
4831;Müllheim;2012;Bezirk Frauenfeld;2018;8218;Italien;79; 
4831;Müllheim;2012;Bezirk Frauenfeld;2018;8255;Mazedonien;46; 
4831;Müllheim;2012;Bezirk Frauenfeld;2018;8231;Portugal;22; 
4831;Müllheim;2012;Bezirk Frauenfeld;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);225; 
4841;Pfyn;2012;Bezirk Frauenfeld;2018;8207;Deutschland;71; 
4841;Pfyn;2012;Bezirk Frauenfeld;2018;8218;Italien;38; 
4841;Pfyn;2012;Bezirk Frauenfeld;2018;8255;Mazedonien;12; 
4841;Pfyn;2012;Bezirk Frauenfeld;2018;8231;Portugal;37; 
4841;Pfyn;2012;Bezirk Frauenfeld;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);129; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2018;8207;Deutschland;23; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2018;8218;Italien;1; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2018;8231;Portugal;1; 
4846;Raperswilen;2013;Bezirk Kreuzlingen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);18; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2018;8207;Deutschland;286; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2018;8218;Italien;9; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2018;8255;Mazedonien;2; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2018;8231;Portugal;3; 
4851;Salenstein;2013;Bezirk Kreuzlingen;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);61; 
4864;Steckborn;2012;Bezirk Frauenfeld;2018;8207;Deutschland;447; 
4864;Steckborn;2012;Bezirk Frauenfeld;2018;8218;Italien;158; 
4864;Steckborn;2012;Bezirk Frauenfeld;2018;8255;Mazedonien;58; 
4864;Steckborn;2012;Bezirk Frauenfeld;2018;8231;Portugal;40; 
4864;Steckborn;2012;Bezirk Frauenfeld;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);269; 
4871;Wagenhausen;2012;Bezirk Frauenfeld;2018;8207;Deutschland;155; 
4871;Wagenhausen;2012;Bezirk Frauenfeld;2018;8218;Italien;17; 
4871;Wagenhausen;2012;Bezirk Frauenfeld;2018;8255;Mazedonien;39; 
4871;Wagenhausen;2012;Bezirk Frauenfeld;2018;8231;Portugal;20; 
4871;Wagenhausen;2012;Bezirk Frauenfeld;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);119; 
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2018;8207;Deutschland;64; 
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2018;8218;Italien;3; 
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2018;8255;Mazedonien;1; 
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2018;8231;Portugal;1; 
4881;Amlikon-Bissegg;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);68; 
4891;Berg;2015;Bezirk Weinfelden;2018;8207;Deutschland;215; 
4891;Berg;2015;Bezirk Weinfelden;2018;8218;Italien;33; 
4891;Berg;2015;Bezirk Weinfelden;2018;8255;Mazedonien;19; 
4891;Berg;2015;Bezirk Weinfelden;2018;8231;Portugal;10; 
4891;Berg;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);195; 
4901;Birwinken;2015;Bezirk Weinfelden;2018;8207;Deutschland;80; 
4901;Birwinken;2015;Bezirk Weinfelden;2018;8218;Italien;14; 
4901;Birwinken;2015;Bezirk Weinfelden;2018;8255;Mazedonien;24; 
4901;Birwinken;2015;Bezirk Weinfelden;2018;8231;Portugal;1; 
4901;Birwinken;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);32; 
4911;Bürglen;2015;Bezirk Weinfelden;2018;8207;Deutschland;216; 
4911;Bürglen;2015;Bezirk Weinfelden;2018;8218;Italien;95; 
4911;Bürglen;2015;Bezirk Weinfelden;2018;8255;Mazedonien;201; 
4911;Bürglen;2015;Bezirk Weinfelden;2018;8231;Portugal;56; 
4911;Bürglen;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);564; 
4921;Bussnang;2015;Bezirk Weinfelden;2018;8207;Deutschland;148; 
4921;Bussnang;2015;Bezirk Weinfelden;2018;8218;Italien;13; 
4921;Bussnang;2015;Bezirk Weinfelden;2018;8255;Mazedonien;13; 
4921;Bussnang;2015;Bezirk Weinfelden;2018;8231;Portugal;15; 
4921;Bussnang;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);146; 
4941;Märstetten;2015;Bezirk Weinfelden;2018;8207;Deutschland;172; 
4941;Märstetten;2015;Bezirk Weinfelden;2018;8218;Italien;34; 
4941;Märstetten;2015;Bezirk Weinfelden;2018;8255;Mazedonien;43; 
4941;Märstetten;2015;Bezirk Weinfelden;2018;8231;Portugal;26; 
4941;Märstetten;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);123; 
4946;Weinfelden;2015;Bezirk Weinfelden;2018;8207;Deutschland;482; 
4946;Weinfelden;2015;Bezirk Weinfelden;2018;8218;Italien;435; 
4946;Weinfelden;2015;Bezirk Weinfelden;2018;8255;Mazedonien;293; 
4946;Weinfelden;2015;Bezirk Weinfelden;2018;8231;Portugal;190; 
4946;Weinfelden;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);1165; 
4951;Wigoltingen;2015;Bezirk Weinfelden;2018;8207;Deutschland;137; 
4951;Wigoltingen;2015;Bezirk Weinfelden;2018;8218;Italien;42; 
4951;Wigoltingen;2015;Bezirk Weinfelden;2018;8255;Mazedonien;16; 
4951;Wigoltingen;2015;Bezirk Weinfelden;2018;8231;Portugal;61; 
4951;Wigoltingen;2015;Bezirk Weinfelden;2018;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);123; 
4401;Arbon;2011;Bezirk Arbon;2017;8207;Deutschland;995; 
4401;Arbon;2011;Bezirk Arbon;2017;8218;Italien;680; 
4401;Arbon;2011;Bezirk Arbon;2017;8255;Mazedonien;356; 
4401;Arbon;2011;Bezirk Arbon;2017;8231;Portugal;213; 
4401;Arbon;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);2399; 
4406;Dozwil;2011;Bezirk Arbon;2017;8207;Deutschland;40; 
4406;Dozwil;2011;Bezirk Arbon;2017;8218;Italien;7; 
4406;Dozwil;2011;Bezirk Arbon;2017;8231;Portugal;27; 
4406;Dozwil;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);35; 
4411;Egnach;2011;Bezirk Arbon;2017;8207;Deutschland;203; 
4411;Egnach;2011;Bezirk Arbon;2017;8218;Italien;110; 
4411;Egnach;2011;Bezirk Arbon;2017;8255;Mazedonien;26; 
4411;Egnach;2011;Bezirk Arbon;2017;8231;Portugal;41; 
4411;Egnach;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);237; 
4416;Hefenhofen;2011;Bezirk Arbon;2017;8207;Deutschland;62; 
4416;Hefenhofen;2011;Bezirk Arbon;2017;8218;Italien;32; 
4416;Hefenhofen;2011;Bezirk Arbon;2017;8255;Mazedonien;10; 
4416;Hefenhofen;2011;Bezirk Arbon;2017;8231;Portugal;16; 
4416;Hefenhofen;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);43; 
4421;Horn;2011;Bezirk Arbon;2017;8207;Deutschland;191; 
4421;Horn;2011;Bezirk Arbon;2017;8218;Italien;88; 
4421;Horn;2011;Bezirk Arbon;2017;8255;Mazedonien;8; 
4421;Horn;2011;Bezirk Arbon;2017;8231;Portugal;60; 
4421;Horn;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);119; 
4426;Kesswil;2011;Bezirk Arbon;2017;8207;Deutschland;76; 
4426;Kesswil;2011;Bezirk Arbon;2017;8218;Italien;21; 
4426;Kesswil;2011;Bezirk Arbon;2017;8255;Mazedonien;12; 
4426;Kesswil;2011;Bezirk Arbon;2017;8231;Portugal;24; 
4426;Kesswil;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);59; 
4431;Roggwil;2011;Bezirk Arbon;2017;8207;Deutschland;151; 
4431;Roggwil;2011;Bezirk Arbon;2017;8218;Italien;49; 
4431;Roggwil;2011;Bezirk Arbon;2017;8255;Mazedonien;8; 
4431;Roggwil;2011;Bezirk Arbon;2017;8231;Portugal;11; 
4431;Roggwil;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);111; 
4436;Romanshorn;2011;Bezirk Arbon;2017;8207;Deutschland;691; 
4436;Romanshorn;2011;Bezirk Arbon;2017;8218;Italien;351; 
4436;Romanshorn;2011;Bezirk Arbon;2017;8255;Mazedonien;657; 
4436;Romanshorn;2011;Bezirk Arbon;2017;8231;Portugal;280; 
4436;Romanshorn;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);1388; 
4441;Salmsach;2011;Bezirk Arbon;2017;8207;Deutschland;71; 
4441;Salmsach;2011;Bezirk Arbon;2017;8218;Italien;36; 
4441;Salmsach;2011;Bezirk Arbon;2017;8255;Mazedonien;66; 
4441;Salmsach;2011;Bezirk Arbon;2017;8231;Portugal;36; 
4441;Salmsach;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);178; 
4446;Sommeri;2011;Bezirk Arbon;2017;8207;Deutschland;33; 
4446;Sommeri;2011;Bezirk Arbon;2017;8218;Italien;8; 
4446;Sommeri;2011;Bezirk Arbon;2017;8255;Mazedonien;5; 
4446;Sommeri;2011;Bezirk Arbon;2017;8231;Portugal;5; 
4446;Sommeri;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);23; 
4451;Uttwil;2011;Bezirk Arbon;2017;8207;Deutschland;194; 
4451;Uttwil;2011;Bezirk Arbon;2017;8218;Italien;40; 
4451;Uttwil;2011;Bezirk Arbon;2017;8255;Mazedonien;1; 
4451;Uttwil;2011;Bezirk Arbon;2017;8231;Portugal;8; 
4451;Uttwil;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);100; 
4461;Amriswil;2011;Bezirk Arbon;2017;8207;Deutschland;534; 
4461;Amriswil;2011;Bezirk Arbon;2017;8218;Italien;652; 
4461;Amriswil;2011;Bezirk Arbon;2017;8255;Mazedonien;980; 
4461;Amriswil;2011;Bezirk Arbon;2017;8231;Portugal;381; 
4461;Amriswil;2011;Bezirk Arbon;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);1675; 
4471;Bischofszell;2015;Bezirk Weinfelden;2017;8207;Deutschland;295; 
4471;Bischofszell;2015;Bezirk Weinfelden;2017;8218;Italien;98; 
4471;Bischofszell;2015;Bezirk Weinfelden;2017;8255;Mazedonien;238; 
4471;Bischofszell;2015;Bezirk Weinfelden;2017;8231;Portugal;289; 
4471;Bischofszell;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);652; 
4476;Erlen;2015;Bezirk Weinfelden;2017;8207;Deutschland;239; 
4476;Erlen;2015;Bezirk Weinfelden;2017;8218;Italien;143; 
4476;Erlen;2015;Bezirk Weinfelden;2017;8255;Mazedonien;202; 
4476;Erlen;2015;Bezirk Weinfelden;2017;8231;Portugal;52; 
4476;Erlen;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);334; 
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2017;8207;Deutschland;73; 
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2017;8218;Italien;27; 
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2017;8231;Portugal;11; 
4486;Hauptwil-Gottshaus;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);62; 
4495;Hohentannen;2015;Bezirk Weinfelden;2017;8207;Deutschland;18; 
4495;Hohentannen;2015;Bezirk Weinfelden;2017;8218;Italien;2; 
4495;Hohentannen;2015;Bezirk Weinfelden;2017;8255;Mazedonien;8; 
4495;Hohentannen;2015;Bezirk Weinfelden;2017;8231;Portugal;3; 
4495;Hohentannen;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);23; 
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2017;8207;Deutschland;196; 
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2017;8218;Italien;71; 
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2017;8255;Mazedonien;213; 
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2017;8231;Portugal;23; 
4501;Kradolf-Schönenberg;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);352; 
4506;Sulgen;2015;Bezirk Weinfelden;2017;8207;Deutschland;181; 
4506;Sulgen;2015;Bezirk Weinfelden;2017;8218;Italien;89; 
4506;Sulgen;2015;Bezirk Weinfelden;2017;8255;Mazedonien;229; 
4506;Sulgen;2015;Bezirk Weinfelden;2017;8231;Portugal;40; 
4506;Sulgen;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);409; 
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2017;8207;Deutschland;127; 
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2017;8218;Italien;11; 
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2017;8255;Mazedonien;29; 
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2017;8231;Portugal;38; 
4511;Zihlschlacht-Sitterdorf;2015;Bezirk Weinfelden;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);87; 
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2017;8207;Deutschland;86; 
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2017;8218;Italien;11; 
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;45; 
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2017;8231;Portugal;42; 
4536;Basadingen-Schlattingen;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);90; 
4545;Diessenhofen;2012;Bezirk Frauenfeld;2017;8207;Deutschland;245; 
4545;Diessenhofen;2012;Bezirk Frauenfeld;2017;8218;Italien;227; 
4545;Diessenhofen;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;120; 
4545;Diessenhofen;2012;Bezirk Frauenfeld;2017;8231;Portugal;292; 
4545;Diessenhofen;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);463; 
4546;Schlatt;2012;Bezirk Frauenfeld;2017;8207;Deutschland;77; 
4546;Schlatt;2012;Bezirk Frauenfeld;2017;8218;Italien;14; 
4546;Schlatt;2012;Bezirk Frauenfeld;2017;8231;Portugal;22; 
4546;Schlatt;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);75; 
4551;Aadorf;2014;Bezirk Münchwilen;2017;8207;Deutschland;322; 
4551;Aadorf;2014;Bezirk Münchwilen;2017;8218;Italien;310; 
4551;Aadorf;2014;Bezirk Münchwilen;2017;8255;Mazedonien;221; 
4551;Aadorf;2014;Bezirk Münchwilen;2017;8231;Portugal;54; 
4551;Aadorf;2014;Bezirk Münchwilen;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);450; 
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2017;8207;Deutschland;149; 
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2017;8218;Italien;128; 
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;24; 
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2017;8231;Portugal;69; 
4561;Felben-Wellhausen;2012;Bezirk Frauenfeld;2017;0;Sonstige (inkl. ausländische Staatsangehörigkeit unbekannt);171; 
4566;Frauenfeld;2012;Bezirk Frauenfeld;2017;8207;Deutschland;862; 
4566;Frauenfeld;2012;Bezirk Frauenfeld;2017;8218;Italien;1222; 
4566;Frauenfeld;2012;Bezirk Frauenfeld;2017;8255;Mazedonien;432; 
4566;Frauenfeld;2012;Bezirk Frauenfeld;2017;8231;Portugal;1184; 
